time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,City,State
2025-01-01,11.2,8.0,15.5,0.0,,273.0,3.9,,1019.3,,Delhi,DL
2025-01-02,11.7,8.6,17.0,0.0,,268.0,4.2,,1018.4,,Delhi,DL
2025-01-03,12.7,8.6,20.0,0.0,,269.0,1.1,,1018.1,,Delhi,DL
2025-01-04,13.0,8.8,19.2,0.0,,98.0,1.7,,1016.3,,Delhi,DL
2025-01-05,13.0,10.0,17.6,0.0,,106.0,3.8,,1016.2,,Delhi,DL
2025-01-06,13.1,10.0,16.4,19.0,,309.0,3.7,,1017.1,,Delhi,DL
2025-01-07,11.8,9.0,16.9,0.0,,280.0,6.1,,1017.9,,Delhi,DL
2025-01-08,12.7,8.4,20.8,0.0,,274.0,5.0,,1016.0,,Delhi,DL
2025-01-09,12.0,6.4,20.0,0.0,,39.0,1.2,,1018.5,,Delhi,DL
2025-01-10,11.9,7.6,17.9,0.0,,125.0,2.2,,1020.3,,Delhi,DL
2025-01-11,12.3,9.0,16.6,6.4,,77.0,3.6,,1018.7,,Delhi,DL
2025-01-12,12.8,9.8,16.6,0.5,,345.0,2.1,,1019.2,,Delhi,DL
2025-01-13,13.2,10.2,18.0,0.0,,267.0,6.2,,1018.9,,Delhi,DL
2025-01-14,13.2,9.5,20.2,0.0,,267.0,4.3,,1019.0,,Delhi,DL
2025-01-15,12.3,7.0,16.9,6.1,,0.0,1.7,,1020.4,,Delhi,DL
2025-01-16,13.2,10.6,18.6,4.1,,25.0,2.1,,1020.9,,Delhi,DL
2025-01-17,12.9,8.8,19.6,0.0,,283.0,4.3,,1020.8,,Delhi,DL
2025-01-18,13.4,9.8,19.8,0.0,,285.0,2.7,,1019.5,,Delhi,DL
2025-01-19,15.8,10.2,25.4,0.0,,301.0,1.5,,1017.0,,Delhi,DL
2025-01-20,16.7,12.3,24.0,0.0,,281.0,5.2,,1015.2,,Delhi,DL
2025-01-21,16.4,11.8,23.4,0.0,,271.0,5.5,,1014.1,,Delhi,DL
2025-01-22,16.4,10.4,24.8,0.0,,276.0,2.5,,1013.7,,Delhi,DL
2025-01-23,16.8,11.0,25.6,0.5,,290.0,3.4,,1015.0,,Delhi,DL
2025-01-24,15.8,9.8,24.8,0.0,,268.0,7.5,,1015.6,,Delhi,DL
2025-01-25,15.0,10.1,22.4,0.0,,266.0,7.4,,1015.0,,Delhi,DL
2025-01-26,14.2,8.4,22.1,0.0,,257.0,5.2,,1014.9,,Delhi,DL
2025-01-27,13.6,7.0,21.9,0.0,,252.0,3.8,,1013.7,,Delhi,DL
2025-01-28,14.0,7.4,22.5,0.0,,226.0,3.4,,1013.2,,Delhi,DL
2025-01-29,15.1,8.3,24.0,0.0,,116.0,3.3,,1014.5,,Delhi,DL
2025-01-30,16.5,10.6,25.0,0.0,,139.0,2.4,,1011.4,,Delhi,DL
2025-01-31,17.1,11.1,25.1,0.0,,177.0,2.5,,1010.6,,Delhi,DL
2025-02-01,17.3,11.8,24.1,0.0,,284.0,2.8,,1012.8,,Delhi,DL
2025-02-02,16.8,12.6,22.8,0.0,,277.0,5.5,,1015.2,,Delhi,DL
2025-02-03,16.2,10.9,23.3,0.0,,267.0,4.1,,1014.6,,Delhi,DL
2025-02-04,18.3,12.8,24.4,0.5,,352.0,2.9,,1014.5,,Delhi,DL
2025-02-05,16.4,11.0,26.0,0.0,,287.0,6.1,,1015.3,,Delhi,DL
2025-02-06,16.0,11.2,22.3,0.0,,277.0,8.8,,1017.2,,Delhi,DL
2025-02-07,16.0,11.0,22.3,0.0,,272.0,11.6,,1016.8,,Delhi,DL
2025-02-08,16.7,10.9,24.4,0.0,,268.0,8.0,,1015.4,,Delhi,DL
2025-02-09,16.7,10.0,25.6,0.0,,257.0,2.6,,1014.5,,Delhi,DL
2025-02-10,17.4,9.9,26.4,0.0,,256.0,2.6,,1013.7,,Delhi,DL
2025-02-11,18.6,11.1,28.0,0.0,,238.0,2.4,,1013.1,,Delhi,DL
2025-02-12,18.3,11.8,25.9,0.0,,275.0,8.7,,1014.2,,Delhi,DL
2025-02-13,18.0,12.1,24.4,0.0,,270.0,11.1,,1014.7,,Delhi,DL
2025-02-14,18.5,13.3,26.0,0.0,,267.0,10.7,,1012.7,,Delhi,DL
2025-02-15,18.4,11.7,26.5,0.0,,247.0,3.5,,1010.7,,Delhi,DL
2025-02-16,18.5,11.2,27.1,0.0,,252.0,2.4,,1012.2,,Delhi,DL
2025-02-17,19.9,14.1,27.9,0.0,,235.0,2.4,,1014.7,,Delhi,DL
2025-02-18,19.8,14.3,26.8,0.0,,235.0,3.5,,1014.4,,Delhi,DL
2025-01-01,27.3,22.0,33.0,0.0,,17.0,5.2,,1013.4,,Mumbai,MU
2025-01-02,27.0,20.6,33.0,0.0,,9.0,5.4,,1013.2,,Mumbai,MU
2025-01-03,27.2,18.4,34.0,0.0,,81.0,7.3,,1013.1,,Mumbai,MU
2025-01-04,25.9,17.4,32.0,0.0,,9.0,7.1,,1012.2,,Mumbai,MU
2025-01-05,25.5,20.4,30.8,0.0,,350.0,4.2,,1012.0,,Mumbai,MU
2025-01-06,24.1,19.2,29.2,0.0,,355.0,7.3,,1012.5,,Mumbai,MU
2025-01-07,24.8,16.8,32.4,0.0,,11.0,5.8,,1012.0,,Mumbai,MU
2025-01-08,26.3,21.0,31.8,0.0,,24.0,7.3,,1011.6,,Mumbai,MU
2025-01-09,26.0,19.4,33.0,0.0,,35.0,6.3,,1012.3,,Mumbai,MU
2025-01-10,25.5,18.4,31.4,0.0,,70.0,6.7,,1013.3,,Mumbai,MU
2025-01-11,24.8,19.6,29.6,0.0,,351.0,5.6,,1013.9,,Mumbai,MU
2025-01-12,24.9,19.4,30.0,0.0,,352.0,6.6,,1013.6,,Mumbai,MU
2025-01-13,26.9,22.0,33.2,0.0,,49.0,9.3,,1011.7,,Mumbai,MU
2025-01-14,26.8,21.8,35.0,0.0,,32.0,7.6,,1012.0,,Mumbai,MU
2025-01-15,25.5,21.8,30.0,0.0,,343.0,6.3,,1013.5,,Mumbai,MU
2025-01-16,24.8,20.0,30.0,0.0,,347.0,6.3,,1014.0,,Mumbai,MU
2025-01-17,26.9,21.0,35.2,0.0,,19.0,6.3,,1012.0,,Mumbai,MU
2025-01-18,27.6,20.4,34.4,0.0,,53.0,7.0,,1011.7,,Mumbai,MU
2025-01-19,27.0,18.8,33.0,0.0,,6.0,6.4,,1012.5,,Mumbai,MU
2025-01-20,27.1,19.6,33.0,0.0,,17.0,5.3,,1011.8,,Mumbai,MU
2025-01-21,26.5,19.8,32.4,0.0,,358.0,5.1,,1010.9,,Mumbai,MU
2025-01-22,26.2,20.0,32.0,0.0,,347.0,5.9,,1010.6,,Mumbai,MU
2025-01-23,25.4,20.4,30.2,0.0,,343.0,7.1,,1010.7,,Mumbai,MU
2025-01-24,26.3,19.0,33.0,0.0,,347.0,4.5,,1009.7,,Mumbai,MU
2025-01-25,28.2,25.0,34.0,0.0,,112.0,7.7,,1010.5,,Mumbai,MU
2025-01-26,28.2,23.0,33.0,0.0,,,7.2,,1010.3,,Mumbai,MU
2025-01-27,27.9,24.0,32.0,0.0,,,7.0,,1009.7,,Mumbai,MU
2025-01-28,26.1,22.0,30.0,0.0,,,6.5,,1010.1,,Mumbai,MU
2025-01-29,26.0,21.1,30.0,0.0,,,6.7,,1011.8,,Mumbai,MU
2025-01-30,26.5,23.0,31.0,0.0,,296.0,6.8,,1010.5,,Mumbai,MU
2025-01-31,25.8,23.0,30.0,0.0,,338.0,8.9,,1010.7,,Mumbai,MU
2025-02-01,24.5,22.0,29.0,0.0,,356.0,8.7,,1011.6,,Mumbai,MU
2025-02-02,25.8,22.0,30.0,0.0,,338.0,7.1,,1011.4,,Mumbai,MU
2025-02-03,25.4,22.0,28.0,0.0,,324.0,7.4,,1011.9,,Mumbai,MU
2025-02-04,25.5,22.0,30.0,0.0,,323.0,8.6,,1012.8,,Mumbai,MU
2025-02-05,25.5,22.0,31.0,0.0,,343.0,8.6,,1011.7,,Mumbai,MU
2025-02-06,26.4,21.0,33.0,0.0,,342.0,6.0,,1010.5,,Mumbai,MU
2025-02-07,28.6,25.0,33.0,0.0,,51.0,6.9,,1011.5,,Mumbai,MU
2025-02-08,28.6,25.0,33.0,0.0,,335.0,6.3,,1011.7,,Mumbai,MU
2025-02-09,29.0,24.0,33.0,0.0,,,6.2,,1011.0,,Mumbai,MU
2025-02-10,28.5,25.0,34.0,0.0,,330.0,9.0,,1012.5,,Mumbai,MU
2025-02-11,27.0,24.0,31.0,0.0,,336.0,9.1,,1013.2,,Mumbai,MU
2025-02-12,26.6,22.0,32.0,0.0,,338.0,6.6,,1013.3,,Mumbai,MU
2025-02-13,27.7,22.0,33.0,0.0,,7.0,6.9,,1012.3,,Mumbai,MU
2025-02-14,29.4,23.0,35.0,0.0,,12.0,9.0,,1011.6,,Mumbai,MU
2025-02-15,29.5,25.0,35.0,0.0,,340.0,8.1,,1011.1,,Mumbai,MU
2025-02-16,28.5,23.0,34.0,0.0,,,7.3,,1011.6,,Mumbai,MU
2025-02-17,28.1,23.0,32.0,0.0,,349.0,8.8,,1012.4,,Mumbai,MU
2025-02-18,28.0,23.4,33.0,0.0,,,4.8,,1012.4,,Mumbai,MU
2025-01-01,18.3,13.7,23.2,0.0,,339.0,6.7,,1015.4,,Kolkata,KO
2025-01-02,17.3,12.5,22.5,0.0,,339.0,6.8,,1015.7,,Kolkata,KO
2025-01-03,17.2,12.1,22.6,0.0,,340.0,5.5,,1015.6,,Kolkata,KO
2025-01-04,18.8,13.7,24.1,0.0,,345.0,5.0,,1014.2,,Kolkata,KO
2025-01-05,19.5,14.7,25.7,0.0,,354.0,4.1,,1014.6,,Kolkata,KO
2025-01-06,19.3,13.9,25.2,0.0,,281.0,2.9,,1013.7,,Kolkata,KO
2025-01-07,20.9,15.9,26.7,0.0,,300.0,4.3,,1012.8,,Kolkata,KO
2025-01-08,18.9,15.6,23.7,0.0,,349.0,7.0,,1014.7,,Kolkata,KO
2025-01-09,18.0,13.8,23.5,0.0,,15.0,5.5,,1017.2,,Kolkata,KO
2025-01-10,18.1,13.4,23.8,0.0,,357.0,5.4,,1018.6,,Kolkata,KO
2025-01-11,18.4,12.8,24.3,0.0,,358.0,4.6,,1018.2,,Kolkata,KO
2025-01-12,19.6,14.5,26.1,0.0,,337.0,3.1,,1016.8,,Kolkata,KO
2025-01-13,20.4,14.5,27.1,0.0,,330.0,3.0,,1015.0,,Kolkata,KO
2025-01-14,21.0,16.6,26.6,0.0,,4.0,5.9,,1017.3,,Kolkata,KO
2025-01-15,20.0,15.7,25.6,0.0,,3.0,6.4,,1018.0,,Kolkata,KO
2025-01-16,19.5,14.0,25.6,0.0,,352.0,6.2,,1017.3,,Kolkata,KO
2025-01-17,19.9,14.5,26.0,0.0,,351.0,5.9,,1016.2,,Kolkata,KO
2025-01-18,20.0,14.9,25.4,0.0,,351.0,5.8,,1015.7,,Kolkata,KO
2025-01-19,20.0,15.3,25.6,0.0,,340.0,5.9,,1014.5,,Kolkata,KO
2025-01-20,19.2,13.4,24.7,0.0,,325.0,5.0,,1012.8,,Kolkata,KO
2025-01-21,20.4,14.5,26.3,0.0,,290.0,4.8,,1012.0,,Kolkata,KO
2025-01-22,21.3,15.4,27.9,0.0,,333.0,4.4,,1012.6,,Kolkata,KO
2025-01-23,21.7,15.9,27.9,0.0,,230.0,3.6,,1013.1,,Kolkata,KO
2025-01-24,22.0,16.8,27.8,0.0,,286.0,3.5,,1012.4,,Kolkata,KO
2025-01-25,22.0,18.5,26.7,0.1,,349.0,5.5,,1013.3,,Kolkata,KO
2025-01-26,20.5,16.2,25.6,0.0,,0.0,6.4,,1013.4,,Kolkata,KO
2025-01-27,19.5,14.1,25.2,0.0,,290.0,6.8,,1011.8,,Kolkata,KO
2025-01-28,20.1,14.0,26.6,0.0,,256.0,5.4,,1013.0,,Kolkata,KO
2025-01-29,21.8,16.9,27.6,0.1,,162.0,7.6,,1014.7,,Kolkata,KO
2025-01-30,23.4,19.1,29.4,0.0,,199.0,13.7,,1011.0,,Kolkata,KO
2025-01-31,24.2,20.5,30.1,0.0,,213.0,10.6,,1010.8,,Kolkata,KO
2025-02-01,24.8,22.6,29.4,0.0,,198.0,6.5,,1011.7,,Kolkata,KO
2025-02-02,24.5,20.7,29.8,0.2,,266.0,5.2,,1011.8,,Kolkata,KO
2025-02-03,24.5,20.4,30.2,0.0,,8.0,5.8,,1012.7,,Kolkata,KO
2025-02-04,23.4,18.5,28.4,0.0,,337.0,5.9,,1012.9,,Kolkata,KO
2025-02-05,23.9,17.7,30.4,0.0,,252.0,6.1,,1011.1,,Kolkata,KO
2025-02-06,25.0,20.3,30.4,0.0,,312.0,6.8,,1011.9,,Kolkata,KO
2025-02-07,22.1,17.6,27.1,0.0,,325.0,7.6,,1013.9,,Kolkata,KO
2025-02-08,21.2,16.0,27.4,0.0,,357.0,7.8,,1014.2,,Kolkata,KO
2025-02-09,21.2,14.8,27.3,0.0,,293.0,6.1,,1013.5,,Kolkata,KO
2025-02-10,22.8,16.1,30.0,0.0,,240.0,6.9,,1013.6,,Kolkata,KO
2025-02-11,24.6,20.4,30.8,0.0,,229.0,9.6,,1012.3,,Kolkata,KO
2025-02-12,25.4,20.2,31.7,0.0,,260.0,6.7,,1012.0,,Kolkata,KO
2025-02-13,25.5,21.8,30.9,0.2,,267.0,6.6,,1011.1,,Kolkata,KO
2025-02-14,23.3,18.7,28.6,0.0,,301.0,8.3,,1011.8,,Kolkata,KO
2025-02-15,23.4,16.9,30.1,0.0,,271.0,6.3,,1011.5,,Kolkata,KO
2025-02-16,24.2,18.1,31.5,0.0,,224.0,8.5,,1011.7,,Kolkata,KO
2025-02-17,25.6,20.8,31.9,0.0,,192.0,9.3,,1013.2,,Kolkata,KO
2025-02-18,25.9,20.7,32.1,0.0,,233.0,5.9,,1012.8,,Kolkata,KO
2025-01-01,17.3,12.3,23.4,0.0,,332.0,9.7,,1015.5,,West Bengal,WB
2025-01-02,16.1,10.4,22.9,0.0,,333.0,10.2,,1016.0,,West Bengal,WB
2025-01-03,16.4,10.5,23.2,0.0,,342.0,7.6,,1015.7,,West Bengal,WB
2025-01-04,18.1,12.2,24.6,0.0,,356.0,7.4,,1014.6,,West Bengal,WB
2025-01-05,19.3,15.0,26.1,0.0,,16.0,7.7,,1014.7,,West Bengal,WB
2025-01-06,19.1,13.4,25.9,0.0,,250.0,4.9,,1013.7,,West Bengal,WB
2025-01-07,20.3,14.4,27.2,0.0,,290.0,8.8,,1012.7,,West Bengal,WB
2025-01-08,17.3,12.4,23.0,0.0,,350.0,8.8,,1014.9,,West Bengal,WB
2025-01-09,16.8,12.1,23.0,0.0,,14.0,7.4,,1017.2,,West Bengal,WB
2025-01-10,16.5,10.9,23.0,0.0,,356.0,7.5,,1018.9,,West Bengal,WB
2025-01-11,17.1,10.8,24.3,0.0,,11.0,5.7,,1018.4,,West Bengal,WB
2025-01-12,18.3,11.8,25.3,0.0,,232.0,4.4,,1016.9,,West Bengal,WB
2025-01-13,19.8,13.5,27.3,0.0,,302.0,5.4,,1014.9,,West Bengal,WB
2025-01-14,20.1,15.6,26.0,0.0,,10.0,9.0,,1017.4,,West Bengal,WB
2025-01-15,18.8,14.0,25.2,0.0,,358.0,9.3,,1018.4,,West Bengal,WB
2025-01-16,18.0,11.6,24.9,0.0,,2.0,7.0,,1017.5,,West Bengal,WB
2025-01-17,18.6,12.7,25.3,0.0,,352.0,7.7,,1016.4,,West Bengal,WB
2025-01-18,18.8,12.4,25.9,0.0,,352.0,8.0,,1015.9,,West Bengal,WB
2025-01-19,18.5,12.8,25.8,0.0,,325.0,8.5,,1014.8,,West Bengal,WB
2025-01-20,18.2,11.4,25.7,0.0,,310.0,8.8,,1013.0,,West Bengal,WB
2025-01-21,19.6,13.2,26.7,0.0,,300.0,8.1,,1012.0,,West Bengal,WB
2025-01-22,19.8,13.3,27.4,0.0,,313.0,5.9,,1012.9,,West Bengal,WB
2025-01-23,19.9,13.7,27.8,0.0,,174.0,6.0,,1013.1,,West Bengal,WB
2025-01-24,20.7,15.0,27.6,0.0,,244.0,6.1,,1012.5,,West Bengal,WB
2025-01-25,20.5,15.5,27.0,0.0,,343.0,7.0,,1013.6,,West Bengal,WB
2025-01-26,18.2,11.7,24.6,0.0,,332.0,6.8,,1013.6,,West Bengal,WB
2025-01-27,18.1,12.1,25.2,0.0,,297.0,8.1,,1011.8,,West Bengal,WB
2025-01-28,18.4,11.6,25.9,0.0,,283.0,6.6,,1013.0,,West Bengal,WB
2025-01-29,19.2,13.7,26.1,1.1,,222.0,5.7,,1014.8,,West Bengal,WB
2025-01-30,22.8,17.7,28.8,0.0,,201.0,11.7,,1010.6,,West Bengal,WB
2025-01-31,23.1,18.5,29.3,0.0,,156.0,5.2,,1010.7,,West Bengal,WB
2025-02-01,23.4,20.1,28.4,0.1,,154.0,5.9,,1011.9,,West Bengal,WB
2025-02-02,23.3,18.8,29.6,0.0,,10.0,5.4,,1011.9,,West Bengal,WB
2025-02-03,22.7,17.7,28.9,0.0,,14.0,6.8,,1013.0,,West Bengal,WB
2025-02-04,21.3,15.1,28.1,0.0,,325.0,5.9,,1013.0,,West Bengal,WB
2025-02-05,22.0,14.3,29.8,0.0,,259.0,6.8,,1011.0,,West Bengal,WB
2025-02-06,23.2,18.1,29.3,0.0,,323.0,8.6,,1012.1,,West Bengal,WB
2025-02-07,19.5,13.5,27.2,0.0,,276.0,8.2,,1013.8,,West Bengal,WB
2025-02-08,18.5,12.4,25.0,0.0,,7.0,6.6,,1014.6,,West Bengal,WB
2025-02-09,19.0,11.8,26.5,0.0,,281.0,6.6,,1013.6,,West Bengal,WB
2025-02-10,20.7,12.7,29.0,0.0,,264.0,7.3,,1013.4,,West Bengal,WB
2025-02-11,23.1,17.4,30.3,0.0,,246.0,7.4,,1012.2,,West Bengal,WB
2025-02-12,23.3,17.3,30.7,0.0,,346.0,6.4,,1012.0,,West Bengal,WB
2025-02-13,23.3,17.4,30.5,0.0,,273.0,7.8,,1011.3,,West Bengal,WB
2025-02-14,20.6,13.8,28.1,0.0,,270.0,8.4,,1011.8,,West Bengal,WB
2025-02-15,21.2,13.3,29.4,0.0,,258.0,6.7,,1011.5,,West Bengal,WB
2025-02-16,22.5,15.2,30.2,0.0,,197.0,8.1,,1011.6,,West Bengal,WB
2025-02-17,23.6,17.8,30.4,0.0,,133.0,6.6,,1013.1,,West Bengal,WB
2025-02-18,24.1,18.8,30.0,0.0,,44.0,7.4,,1013.0,,West Bengal,WB
2025-01-01,25.5,22.7,29.2,0.0,,26.0,15.6,,1013.7,,Chennai,CN
2025-01-02,25.2,21.9,29.4,0.0,,29.0,14.1,,1013.6,,Chennai,CN
2025-01-03,25.0,22.2,29.2,0.0,,22.0,15.0,,1013.8,,Chennai,CN
2025-01-04,24.3,20.9,28.5,0.1,,9.0,11.2,,1013.0,,Chennai,CN
2025-01-05,24.5,20.8,29.5,0.0,,9.0,9.7,,1013.2,,Chennai,CN
2025-01-06,24.7,20.6,29.2,0.0,,21.0,9.0,,1012.8,,Chennai,CN
2025-01-07,24.9,22.3,29.0,1.0,,24.0,12.8,,1012.6,,Chennai,CN
2025-01-08,24.4,19.9,28.4,0.0,,21.0,13.5,,1012.6,,Chennai,CN
2025-01-09,25.5,23.0,29.0,0.0,,35.0,16.4,,1013.4,,Chennai,CN
2025-01-10,25.3,22.3,28.5,1.5,,23.0,16.4,,1014.6,,Chennai,CN
2025-01-11,25.9,24.1,28.3,0.0,,42.0,17.9,,1014.6,,Chennai,CN
2025-01-12,24.9,22.9,27.0,0.5,,11.0,16.7,,1014.1,,Chennai,CN
2025-01-13,25.3,23.2,28.0,7.6,,42.0,14.7,,1012.6,,Chennai,CN
2025-01-14,25.8,23.6,29.0,0.1,,32.0,16.4,,1013.8,,Chennai,CN
2025-01-15,26.2,24.3,29.8,0.2,,50.0,20.0,,1014.8,,Chennai,CN
2025-01-16,25.9,23.8,29.5,0.0,,51.0,17.3,,1014.5,,Chennai,CN
2025-01-17,25.3,22.6,28.8,0.0,,40.0,18.0,,1013.6,,Chennai,CN
2025-01-18,25.0,22.2,27.9,2.8,,16.0,17.2,,1012.6,,Chennai,CN
2025-01-19,25.2,23.3,29.1,18.8,,34.0,17.7,,1012.5,,Chennai,CN
2025-01-20,24.8,22.1,28.6,0.0,,10.0,15.0,,1012.2,,Chennai,CN
2025-01-21,24.5,21.1,29.4,0.0,,13.0,12.6,,1011.7,,Chennai,CN
2025-01-22,24.9,21.4,29.2,0.0,,21.0,11.3,,1011.7,,Chennai,CN
2025-01-23,25.2,22.1,29.0,0.0,,47.0,10.3,,1011.9,,Chennai,CN
2025-01-24,24.8,20.9,29.5,0.0,,20.0,9.3,,1011.8,,Chennai,CN
2025-01-25,24.7,21.1,29.0,0.0,,12.0,11.0,,1012.2,,Chennai,CN
2025-01-26,23.8,19.3,28.9,0.0,,5.0,10.7,,1012.2,,Chennai,CN
2025-01-27,24.5,20.1,29.5,0.0,,26.0,9.4,,1011.6,,Chennai,CN
2025-01-28,25.2,20.1,29.5,0.0,,47.0,10.5,,1012.0,,Chennai,CN
2025-01-29,25.3,21.3,29.1,0.0,,25.0,14.9,,1013.1,,Chennai,CN
2025-01-30,25.9,22.3,30.7,0.0,,30.0,13.9,,1011.7,,Chennai,CN
2025-01-31,26.3,22.4,30.1,0.2,,65.0,12.0,,1011.1,,Chennai,CN
2025-02-01,26.7,23.5,30.9,0.2,,79.0,11.5,,1011.8,,Chennai,CN
2025-02-02,26.0,22.6,30.8,0.1,,65.0,11.1,,1012.1,,Chennai,CN
2025-02-03,25.2,20.0,31.7,0.0,,49.0,7.9,,1012.4,,Chennai,CN
2025-02-04,25.7,20.1,32.6,0.0,,28.0,7.3,,1012.5,,Chennai,CN
2025-02-05,26.3,21.1,32.8,0.0,,116.0,8.8,,1011.7,,Chennai,CN
2025-02-06,26.3,22.1,31.4,0.0,,81.0,9.8,,1011.7,,Chennai,CN
2025-02-07,25.9,21.0,32.0,0.0,,47.0,8.6,,1013.0,,Chennai,CN
2025-02-08,26.1,21.5,31.8,0.0,,27.0,8.7,,1012.9,,Chennai,CN
2025-02-09,26.2,21.7,31.1,0.0,,37.0,9.9,,1012.5,,Chennai,CN
2025-02-10,26.6,22.9,30.7,0.0,,60.0,13.1,,1013.5,,Chennai,CN
2025-02-11,26.2,21.7,32.2,0.0,,63.0,10.2,,1013.7,,Chennai,CN
2025-02-12,25.9,20.9,32.2,0.0,,45.0,9.1,,1013.3,,Chennai,CN
2025-02-13,25.7,20.9,32.8,0.0,,157.0,9.0,,1012.9,,Chennai,CN
2025-02-14,25.8,20.2,33.5,0.0,,172.0,11.0,,1012.5,,Chennai,CN
2025-02-15,26.2,21.3,32.2,0.0,,163.0,12.2,,1011.6,,Chennai,CN
2025-02-16,26.8,22.0,32.5,0.0,,139.0,12.5,,1012.3,,Chennai,CN
2025-02-17,26.8,22.2,31.7,0.0,,135.0,10.5,,1013.6,,Chennai,CN
2025-02-18,26.3,21.0,31.8,0.0,,175.0,10.0,,1013.4,,Chennai,CN
2025-01-01,23.3,17.5,29.3,0.0,,65.0,10.2,,1013.9,,Salem,TN
2025-01-02,23.1,18.8,29.0,0.0,,72.0,10.1,,1014.0,,Salem,TN
2025-01-03,22.7,17.8,28.3,0.0,,68.0,10.9,,1014.2,,Salem,TN
2025-01-04,22.4,16.4,28.5,0.0,,78.0,10.6,,1013.5,,Salem,TN
2025-01-05,22.9,18.7,29.4,0.0,,89.0,9.1,,1013.6,,Salem,TN
2025-01-06,22.9,17.8,28.8,0.0,,84.0,8.1,,1013.4,,Salem,TN
2025-01-07,23.6,18.7,30.0,0.0,,78.0,8.5,,1012.8,,Salem,TN
2025-01-08,24.1,20.3,29.8,0.0,,78.0,9.7,,1012.5,,Salem,TN
2025-01-09,22.7,17.1,28.9,0.0,,76.0,11.1,,1013.8,,Salem,TN
2025-01-10,23.4,18.0,27.8,0.0,,67.0,9.9,,1014.7,,Salem,TN
2025-01-11,24.5,21.0,28.8,0.0,,79.0,10.6,,1014.5,,Salem,TN
2025-01-12,23.7,17.9,29.5,0.2,,70.0,10.3,,1014.3,,Salem,TN
2025-01-13,24.9,22.5,29.6,3.8,,83.0,10.4,,1012.7,,Salem,TN
2025-01-14,26.7,21.3,30.0,5.1,,81.0,10.5,,1013.8,,Salem,TN
2025-01-15,26.1,20.3,30.9,0.0,,66.0,11.6,,1014.7,,Salem,TN
2025-01-16,24.1,20.0,29.4,0.0,,70.0,12.1,,1014.5,,Salem,TN
2025-01-17,23.4,17.6,29.3,0.0,,70.0,11.2,,1013.4,,Salem,TN
2025-01-18,23.4,18.5,29.1,0.0,,68.0,10.0,,1012.7,,Salem,TN
2025-01-19,24.0,21.6,28.5,4.6,,87.0,10.3,,1013.1,,Salem,TN
2025-01-20,24.3,19.5,30.1,0.0,,71.0,8.8,,1012.3,,Salem,TN
2025-01-21,22.9,17.3,30.2,0.0,,68.0,8.5,,1011.9,,Salem,TN
2025-01-22,23.3,17.7,29.1,0.0,,88.0,10.3,,1011.9,,Salem,TN
2025-01-23,24.0,19.1,31.0,0.0,,90.0,10.9,,1012.1,,Salem,TN
2025-01-24,23.2,18.4,30.0,0.0,,94.0,12.0,,1011.9,,Salem,TN
2025-01-25,23.5,17.4,30.1,0.0,,82.0,9.7,,1012.2,,Salem,TN
2025-01-26,23.4,17.4,30.8,0.0,,97.0,11.6,,1012.5,,Salem,TN
2025-01-27,23.0,17.7,29.6,0.0,,102.0,10.5,,1012.0,,Salem,TN
2025-01-28,23.0,17.7,29.1,0.0,,109.0,10.7,,1012.6,,Salem,TN
2025-01-29,23.8,17.8,30.6,0.0,,102.0,12.5,,1013.3,,Salem,TN
2025-01-30,24.5,19.0,30.0,0.0,,102.0,10.1,,1012.5,,Salem,TN
2025-01-31,25.6,21.8,31.1,0.0,,98.0,13.1,,1011.7,,Salem,TN
2025-02-01,25.6,21.4,30.9,0.0,,104.0,11.4,,1012.6,,Salem,TN
2025-02-02,25.4,21.2,32.3,0.0,,102.0,11.3,,1012.7,,Salem,TN
2025-02-03,24.5,20.2,30.9,0.0,,108.0,9.6,,1013.2,,Salem,TN
2025-02-04,25.1,20.6,31.2,0.0,,108.0,9.2,,1013.2,,Salem,TN
2025-02-05,24.7,19.9,31.2,0.0,,94.0,10.4,,1012.4,,Salem,TN
2025-02-06,23.7,18.0,30.3,0.0,,97.0,12.4,,1012.4,,Salem,TN
2025-02-07,24.1,18.4,31.1,0.0,,100.0,10.4,,1013.5,,Salem,TN
2025-02-08,24.7,19.2,31.3,0.0,,94.0,10.9,,1013.5,,Salem,TN
2025-02-09,25.0,19.1,31.5,0.0,,91.0,12.5,,1013.0,,Salem,TN
2025-02-10,24.6,19.0,31.2,0.0,,92.0,10.8,,1013.9,,Salem,TN
2025-02-11,24.2,18.3,31.2,0.0,,98.0,9.9,,1014.6,,Salem,TN
2025-02-12,24.9,19.4,31.8,0.0,,108.0,10.0,,1014.0,,Salem,TN
2025-02-13,25.6,20.3,32.8,0.0,,100.0,9.1,,1013.5,,Salem,TN
2025-02-14,25.8,20.2,33.3,0.0,,87.0,8.6,,1013.2,,Salem,TN
2025-02-15,26.1,20.8,33.1,0.0,,84.0,9.2,,1012.2,,Salem,TN
2025-02-16,25.9,20.4,32.8,0.0,,100.0,11.0,,1012.8,,Salem,TN
2025-02-17,25.1,19.8,31.5,0.0,,101.0,11.3,,1014.5,,Salem,TN
2025-02-18,25.2,19.8,32.0,0.0,,98.0,9.9,,1014.3,,Salem,TN
2025-01-01,21.0,15.3,26.6,0.0,,77.0,10.1,,1015.5,,Bangalore,KK
